,Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med,fasta_header
134,BBIOP3405-24_r_1.3_s_50_BBIOP3405-24,BBIOP3405-24,5111678,2155,465,1530,0.0,307.0,217.90980392156865,217.5,>BBIOP3405-24_r_1.3_s_50_BBIOP3405-24
135,BBIOP3413-24_r_1.5_s_100_BBIOP3413-24,BBIOP3413-24,4961046,580,352,1527,0.0,90.0,62.59135559921415,69.0,>BBIOP3413-24_r_1.5_s_100_BBIOP3413-24
136,BBIOP3342-24_r_1.5_s_100_BBIOP3342-24,BBIOP3342-24,4501162,800,11,1533,27.0,118.0,59.853228962818,58.0,>BBIOP3342-24_r_1.5_s_100_BBIOP3342-24
137,BBIOP3353-24_r_1_s_50_BBIOP3353-24,BBIOP3353-24,7216328,745,371,1530,23.0,76.0,50.60980392156863,53.0,>BBIOP3353-24_r_1_s_50_BBIOP3353-24
138,BBIOP3409-24_r_1.5_s_100_BBIOP3409-24,BBIOP3409-24,4432034,4635,45,1530,383.0,760.0,504.578431372549,491.0,>BBIOP3409-24_r_1.5_s_100_BBIOP3409-24
139,BBIOP3408-24_r_1.3_s_100_BBIOP3408-24,BBIOP3408-24,4961274,2396,388,1533,174.0,379.0,268.2035225048924,259.0,>BBIOP3408-24_r_1.3_s_100_BBIOP3408-24
140,BBIOP3349-24_r_1.3_s_50_BBIOP3349-24,BBIOP3349-24,3475496,891,191,1533,43.0,124.0,74.05675146771037,75.0,>BBIOP3349-24_r_1.3_s_50_BBIOP3349-24
141,BBIOP3341-24_r_1.5_s_100_BBIOP3341-24,BBIOP3341-24,4581795,1077,14,1530,54.0,164.0,101.47843137254904,103.0,>BBIOP3341-24_r_1.5_s_100_BBIOP3341-24
142,BBIOP3401-24_r_1.3_s_50_BBIOP3401-24,BBIOP3401-24,4404937,11888,111,1533,1048.0,1666.0,1317.655577299413,1318.0,>BBIOP3401-24_r_1.3_s_50_BBIOP3401-24
143,BBIOP3344-24_r_1_s_100_BBIOP3344-24,BBIOP3344-24,5861875,4178,216,1533,161.0,590.0,347.5440313111546,339.0,>BBIOP3344-24_r_1_s_100_BBIOP3344-24
144,BBIOP3357-24_r_1_s_50_BBIOP3357-24,BBIOP3357-24,4151584,685,516,1533,0.0,162.0,64.34833659491194,53.0,>BBIOP3357-24_r_1_s_50_BBIOP3357-24
145,BBIOP3398-24_r_1.5_s_100_BBIOP3398-24,BBIOP3398-24,3687448,2238,17,1533,123.0,432.0,242.866927592955,227.0,>BBIOP3398-24_r_1.5_s_100_BBIOP3398-24
146,BBIOP3405-24_r_1.5_s_50_BBIOP3405-24,BBIOP3405-24,5111678,2088,465,1530,0.0,307.0,214.6235294117647,213.5,>BBIOP3405-24_r_1.5_s_50_BBIOP3405-24
147,BBIOP3387-24_r_1_s_100_BBIOP3387-24,BBIOP3387-24,5435972,1797,41,1530,85.0,421.0,179.17450980392158,162.0,>BBIOP3387-24_r_1_s_100_BBIOP3387-24
148,BBIOP3379-24_r_1.5_s_50_BBIOP3379-24,BBIOP3379-24,7269519,2026,25,1530,0.0,304.0,223.28039215686275,244.0,>BBIOP3379-24_r_1.5_s_50_BBIOP3379-24
149,BBIOP3365-24_r_1_s_50_BBIOP3365-24,BBIOP3365-24,7387943,877,591,1536,1.0,104.0,59.69140625,55.0,>BBIOP3365-24_r_1_s_50_BBIOP3365-24
150,BBIOP3383-24_r_1.5_s_50_BBIOP3383-24,BBIOP3383-24,2787856,1703,22,1533,115.0,259.0,181.17221135029357,180.0,>BBIOP3383-24_r_1.5_s_50_BBIOP3383-24
151,BBIOP3405-24_r_1.5_s_100_BBIOP3405-24,BBIOP3405-24,5111678,1993,465,1530,0.0,307.0,212.13333333333333,210.5,>BBIOP3405-24_r_1.5_s_100_BBIOP3405-24
152,BBIOP3418-24_r_1.3_s_50_BBIOP3418-24,BBIOP3418-24,1052629,593,41,1530,39.0,81.0,64.85882352941177,66.0,>BBIOP3418-24_r_1.3_s_50_BBIOP3418-24
153,BBIOP3359-24_r_1_s_50_BBIOP3359-24,BBIOP3359-24,824549,3045,2162,1533,0.0,1016.0,273.4324853228963,24.0,>BBIOP3359-24_r_1_s_50_BBIOP3359-24
154,BBIOP3364-24_r_1_s_50_BBIOP3364-24,BBIOP3364-24,18588,1,0,1536,0.0,1.0,0.060546875,0.0,>BBIOP3364-24_r_1_s_50_BBIOP3364-24
155,BBIOP3413-24_r_1_s_100_BBIOP3413-24,BBIOP3413-24,4961046,583,352,1527,0.0,90.0,62.93909626719057,70.0,>BBIOP3413-24_r_1_s_100_BBIOP3413-24
156,BBIOP3375-24_r_1.5_s_100_BBIOP3375-24,BBIOP3375-24,3965585,1072,273,1536,0.0,179.0,98.443359375,99.0,>BBIOP3375-24_r_1.5_s_100_BBIOP3375-24
157,BBIOP3338-24_r_1.5_s_50_BBIOP3338-24,BBIOP3338-24,4209387,320,153,1536,0.0,44.0,21.447265625,21.0,>BBIOP3338-24_r_1.5_s_50_BBIOP3338-24
158,BBIOP3330-24_r_1.3_s_50_BBIOP3330-24,BBIOP3330-24,4131596,202,297,1536,0.0,34.0,12.427734375,11.0,>BBIOP3330-24_r_1.3_s_50_BBIOP3330-24
159,BBIOP3379-24_r_1.3_s_50_BBIOP3379-24,BBIOP3379-24,7269519,2448,25,1530,0.0,325.0,263.5843137254902,265.0,>BBIOP3379-24_r_1.3_s_50_BBIOP3379-24
160,BBIOP3400-24_r_1_s_100_BBIOP3400-24,BBIOP3400-24,3674699,13578,83,1533,1049.0,2049.0,1579.9765166340508,1540.0,>BBIOP3400-24_r_1_s_100_BBIOP3400-24
161,BBIOP3364-24_r_1.5_s_50_BBIOP3364-24,BBIOP3364-24,18588,1,0,1536,0.0,1.0,0.060546875,0.0,>BBIOP3364-24_r_1.5_s_50_BBIOP3364-24
162,BBIOP3388-24_r_1_s_50_BBIOP3388-24,BBIOP3388-24,5750107,792,38,1533,43.0,99.0,72.46379647749511,73.0,>BBIOP3388-24_r_1_s_50_BBIOP3388-24
163,BBIOP3353-24_r_1.5_s_50_BBIOP3353-24,BBIOP3353-24,7216328,537,371,1530,19.0,60.0,39.74705882352941,42.0,>BBIOP3353-24_r_1.5_s_50_BBIOP3353-24
164,BBIOP3333-24_r_1.3_s_50_BBIOP3333-24,BBIOP3333-24,6917177,557,468,1536,0.0,75.0,38.896484375,37.5,>BBIOP3333-24_r_1.3_s_50_BBIOP3333-24
165,BGE00579-NC_r_1.5_s_50_BGE00579-NC,BGE00579-NC,189263854,1321,2741,1539,0.0,306.0,62.56140350877193,43.0,>BGE00579-NC_r_1.5_s_50_BGE00579-NC
166,BBIOP3356-24_r_1.5_s_100_BBIOP3356-24,BBIOP3356-24,1641709,38,490,1533,0.0,18.0,2.573385518590998,0.0,>BBIOP3356-24_r_1.5_s_100_BBIOP3356-24
167,BBIOP3406-24_r_1_s_50_BBIOP3406-24,BBIOP3406-24,7685845,5656,453,1530,442.0,696.0,572.5960784313726,575.5,>BBIOP3406-24_r_1_s_50_BBIOP3406-24
168,BBIOP3418-24_r_1.5_s_100_BBIOP3418-24,BBIOP3418-24,1052629,559,41,1530,39.0,80.0,63.588235294117645,64.0,>BBIOP3418-24_r_1.5_s_100_BBIOP3418-24
169,BBIOP3363-24_r_1_s_100_BBIOP3363-24,BBIOP3363-24,5701519,710,154,1536,0.0,93.0,56.404296875,57.0,>BBIOP3363-24_r_1_s_100_BBIOP3363-24
170,BBIOP3364-24_r_1.3_s_100_BBIOP3364-24,BBIOP3364-24,18588,1,0,1536,0.0,1.0,0.060546875,0.0,>BBIOP3364-24_r_1.3_s_100_BBIOP3364-24
171,BBIOP3394-24_r_1_s_50_BBIOP3394-24,BBIOP3394-24,5482399,1191,39,1530,0.0,147.0,104.1627450980392,103.5,>BBIOP3394-24_r_1_s_50_BBIOP3394-24
172,BBIOP3402-24_r_1.3_s_100_BBIOP3402-24,BBIOP3402-24,4121409,580,230,1530,40.0,84.0,64.91568627450981,67.0,>BBIOP3402-24_r_1.3_s_100_BBIOP3402-24
173,BBIOP3388-24_r_1.3_s_50_BBIOP3388-24,BBIOP3388-24,5750107,667,38,1533,43.0,91.0,66.79452054794521,66.0,>BBIOP3388-24_r_1.3_s_50_BBIOP3388-24
174,BBIOP3358-24_r_1_s_100_BBIOP3358-24,BBIOP3358-24,1850841,344,436,1533,0.0,85.0,35.74559686888454,36.0,>BBIOP3358-24_r_1_s_100_BBIOP3358-24
175,BBIOP3413-24_r_1.3_s_100_BBIOP3413-24,BBIOP3413-24,4961046,583,352,1527,0.0,90.0,62.93909626719057,70.0,>BBIOP3413-24_r_1.3_s_100_BBIOP3413-24
176,BBIOP3396-24_r_1_s_100_BBIOP3396-24,BBIOP3396-24,2692556,1308,33,1581,0.0,221.0,156.18406072106262,167.0,>BBIOP3396-24_r_1_s_100_BBIOP3396-24
177,BBIOP3368-24_r_1_s_50_BBIOP3368-24,BBIOP3368-24,2725425,335,630,1503,0.0,93.0,31.768463073852296,26.0,>BBIOP3368-24_r_1_s_50_BBIOP3368-24
178,BBIOP3363-24_r_1.3_s_50_BBIOP3363-24,BBIOP3363-24,5701519,719,154,1536,0.0,86.0,50.08984375,48.0,>BBIOP3363-24_r_1.3_s_50_BBIOP3363-24
179,BBIOP3344-24_r_1.5_s_50_BBIOP3344-24,BBIOP3344-24,5861875,4388,216,1533,163.0,669.0,345.94520547945206,327.0,>BBIOP3344-24_r_1.5_s_50_BBIOP3344-24
180,BBIOP3340-24_r_1_s_100_BBIOP3340-24,BBIOP3340-24,5776889,1624,7,1530,100.0,215.0,149.68627450980392,153.0,>BBIOP3340-24_r_1_s_100_BBIOP3340-24
181,BBIOP3383-24_r_1_s_50_BBIOP3383-24,BBIOP3383-24,2787856,1768,22,1533,115.0,264.0,184.24853228962817,181.0,>BBIOP3383-24_r_1_s_50_BBIOP3383-24
182,BBIOP3378-24_r_1_s_100_BBIOP3378-24,BBIOP3378-24,6184108,2168,1524,1530,0.0,304.0,236.98627450980396,243.0,>BBIOP3378-24_r_1_s_100_BBIOP3378-24
183,BBIOP3372-24_r_1.5_s_100_BBIOP3372-24,BBIOP3372-24,5380998,889,299,1533,17.0,124.0,70.54207436399217,71.0,>BBIOP3372-24_r_1.5_s_100_BBIOP3372-24
184,BBIOP3366-24_r_1_s_50_BBIOP3366-24,BBIOP3366-24,6147769,2930,98,1533,121.0,403.0,203.3835616438356,180.0,>BBIOP3366-24_r_1_s_50_BBIOP3366-24
185,BBIOP3361-24_r_1.5_s_100_BBIOP3361-24,BBIOP3361-24,7346121,890,629,1536,0.0,116.0,67.328125,65.0,>BBIOP3361-24_r_1.5_s_100_BBIOP3361-24
186,BBIOP3404-24_r_1.3_s_100_BBIOP3404-24,BBIOP3404-24,7324778,2448,28,1536,0.0,393.0,259.4921875,256.5,>BBIOP3404-24_r_1.3_s_100_BBIOP3404-24
187,BBIOP3403-24_r_1_s_100_BBIOP3403-24,BBIOP3403-24,5150526,1645,40,1533,122.0,236.0,177.5420743639922,174.0,>BBIOP3403-24_r_1_s_100_BBIOP3403-24
188,BBIOP3355-24_r_1.5_s_50_BBIOP3355-24,BBIOP3355-24,1349896,55,463,1533,0.0,22.0,3.665362035225049,0.0,>BBIOP3355-24_r_1.5_s_50_BBIOP3355-24
189,BBIOP3327-24_r_1.3_s_50_BBIOP3327-24,BBIOP3327-24,2908286,2634,119,1530,163.0,401.0,251.14117647058825,248.0,>BBIOP3327-24_r_1.3_s_50_BBIOP3327-24
190,BBIOP3399-24_r_1_s_100_BBIOP3399-24,BBIOP3399-24,4846000,1377,285,1530,94.0,214.0,161.7980392156863,159.0,>BBIOP3399-24_r_1_s_100_BBIOP3399-24
191,BBIOP3395-24_r_1.3_s_50_BBIOP3395-24,BBIOP3395-24,4499270,378,421,1581,0.0,82.0,33.69259962049336,29.0,>BBIOP3395-24_r_1.3_s_50_BBIOP3395-24
192,BBIOP3384-24_r_1.5_s_50_BBIOP3384-24,BBIOP3384-24,4097211,1998,280,1530,179.0,302.0,224.2058823529412,218.0,>BBIOP3384-24_r_1.5_s_50_BBIOP3384-24
193,BBIOP3404-24_r_1_s_100_BBIOP3404-24,BBIOP3404-24,7324778,2469,28,1536,0.0,398.0,261.615234375,259.0,>BBIOP3404-24_r_1_s_100_BBIOP3404-24
194,BBIOP3394-24_r_1.3_s_100_BBIOP3394-24,BBIOP3394-24,5482399,1058,39,1530,0.0,144.0,100.39019607843136,100.0,>BBIOP3394-24_r_1.3_s_100_BBIOP3394-24
195,BBIOP3383-24_r_1_s_100_BBIOP3383-24,BBIOP3383-24,2787856,1646,22,1533,115.0,255.0,180.72994129158516,180.0,>BBIOP3383-24_r_1_s_100_BBIOP3383-24
196,BBIOP3401-24_r_1.5_s_50_BBIOP3401-24,BBIOP3401-24,4404937,11848,111,1533,1047.0,1664.0,1315.3385518591,1316.0,>BBIOP3401-24_r_1.5_s_50_BBIOP3401-24
197,BBIOP3360-24_r_1.3_s_50_BBIOP3360-24,BBIOP3360-24,532978,23,149,1533,0.0,10.0,1.0469667318982387,0.0,>BBIOP3360-24_r_1.3_s_50_BBIOP3360-24
198,BBIOP3390-24_r_1.3_s_100_BBIOP3390-24,BBIOP3390-24,7370723,2014,759,1533,129.0,296.0,204.7025440313112,200.0,>BBIOP3390-24_r_1.3_s_100_BBIOP3390-24
199,BBIOP3336-24_r_1_s_100_BBIOP3336-24,BBIOP3336-24,7335947,750,82,1536,0.0,122.0,56.77734375,51.0,>BBIOP3336-24_r_1_s_100_BBIOP3336-24
200,BBIOP3420-24_r_1.5_s_100_BBIOP3420-24,BBIOP3420-24,1386415,694,195,1527,0.0,135.0,44.762278978389,36.0,>BBIOP3420-24_r_1.5_s_100_BBIOP3420-24
201,BBIOP3390-24_r_1_s_100_BBIOP3390-24,BBIOP3390-24,7370723,2103,759,1533,135.0,301.0,213.60469667318984,211.0,>BBIOP3390-24_r_1_s_100_BBIOP3390-24
202,BBIOP3326-24_r_1.5_s_100_BBIOP3326-24,BBIOP3326-24,5613091,37,492,1539,0.0,9.0,3.101364522417154,3.0,>BBIOP3326-24_r_1.5_s_100_BBIOP3326-24
203,BBIOP3392-24_r_1.5_s_100_BBIOP3392-24,BBIOP3392-24,5780808,2231,528,1530,0.0,322.0,232.27058823529413,243.0,>BBIOP3392-24_r_1.5_s_100_BBIOP3392-24
204,BBIOP3347-24_r_1.3_s_50_BBIOP3347-24,BBIOP3347-24,3797400,2129,26,1530,72.0,382.0,164.7686274509804,160.0,>BBIOP3347-24_r_1.3_s_50_BBIOP3347-24
205,BBIOP3401-24_r_1_s_100_BBIOP3401-24,BBIOP3401-24,4404937,11504,111,1533,868.0,1671.0,1311.5929549902153,1315.0,>BBIOP3401-24_r_1_s_100_BBIOP3401-24
206,BBIOP3331-24_r_1.5_s_100_BBIOP3331-24,BBIOP3331-24,5323532,65,139,1536,0.0,18.0,4.21875,3.0,>BBIOP3331-24_r_1.5_s_100_BBIOP3331-24
207,BBIOP3337-24_r_1_s_100_BBIOP3337-24,BBIOP3337-24,1205776,154,139,1536,0.0,27.0,12.5078125,12.0,>BBIOP3337-24_r_1_s_100_BBIOP3337-24
208,BBIOP3396-24_r_1.3_s_50_BBIOP3396-24,BBIOP3396-24,2692556,1246,33,1581,0.0,201.0,145.0986717267552,162.0,>BBIOP3396-24_r_1.3_s_50_BBIOP3396-24
209,BBIOP3400-24_r_1.3_s_50_BBIOP3400-24,BBIOP3400-24,3674699,14018,83,1533,1241.0,2050.0,1589.389432485323,1548.0,>BBIOP3400-24_r_1.3_s_50_BBIOP3400-24
210,BBIOP3364-24_r_1.5_s_100_BBIOP3364-24,BBIOP3364-24,18588,1,0,1536,0.0,1.0,0.060546875,0.0,>BBIOP3364-24_r_1.5_s_100_BBIOP3364-24
211,BBIOP3419-24_r_1_s_50_BBIOP3419-24,BBIOP3419-24,7380504,4668,2842,1527,0.0,558.0,281.07662082514736,301.0,>BBIOP3419-24_r_1_s_50_BBIOP3419-24
212,BBIOP3363-24_r_1_s_50_BBIOP3363-24,BBIOP3363-24,5701519,838,154,1536,0.0,96.0,60.1640625,61.0,>BBIOP3363-24_r_1_s_50_BBIOP3363-24
213,BBIOP3329-24_r_1.3_s_100_BBIOP3329-24,BBIOP3329-24,4090106,1772,422,1530,108.0,245.0,189.24117647058824,189.0,>BBIOP3329-24_r_1.3_s_100_BBIOP3329-24
214,BBIOP3404-24_r_1.5_s_100_BBIOP3404-24,BBIOP3404-24,7324778,2436,28,1536,0.0,393.0,258.23828125,255.5,>BBIOP3404-24_r_1.5_s_100_BBIOP3404-24
215,BBIOP3330-24_r_1.5_s_50_BBIOP3330-24,BBIOP3330-24,4131596,165,297,1536,0.0,34.0,10.453125,9.0,>BBIOP3330-24_r_1.5_s_50_BBIOP3330-24
216,BGE00579-NC_r_1.5_s_100_BGE00579-NC,BGE00579-NC,189263854,501,2741,1539,0.0,171.0,44.69590643274854,32.0,>BGE00579-NC_r_1.5_s_100_BGE00579-NC
217,BBIOP3394-24_r_1.3_s_50_BBIOP3394-24,BBIOP3394-24,5482399,1141,39,1530,0.0,145.0,102.5764705882353,102.0,>BBIOP3394-24_r_1.3_s_50_BBIOP3394-24
218,BBIOP3382-24_r_1_s_50_BBIOP3382-24,BBIOP3382-24,1579260,977,156,1530,0.0,168.0,99.03725490196078,97.5,>BBIOP3382-24_r_1_s_50_BBIOP3382-24
219,BBIOP3376-24_r_1.3_s_50_BBIOP3376-24,BBIOP3376-24,4460160,248,294,1530,0.0,46.0,11.380392156862746,6.0,>BBIOP3376-24_r_1.3_s_50_BBIOP3376-24
220,BGE00579-NC_r_1.3_s_100_BGE00579-NC,BGE00579-NC,189263854,1441,2741,1539,0.0,341.0,141.53021442495125,146.0,>BGE00579-NC_r_1.3_s_100_BGE00579-NC
221,BBIOP3370-24_r_1_s_100_BBIOP3370-24,BBIOP3370-24,5780780,537,677,1503,3.0,119.0,41.35928143712575,35.0,>BBIOP3370-24_r_1_s_100_BBIOP3370-24
222,BBIOP3383-24_r_1.3_s_100_BBIOP3383-24,BBIOP3383-24,2787856,1637,22,1533,115.0,255.0,179.79843444227006,180.0,>BBIOP3383-24_r_1.3_s_100_BBIOP3383-24
223,BBIOP3384-24_r_1.3_s_100_BBIOP3384-24,BBIOP3384-24,4097211,1916,280,1530,163.0,302.0,222.92549019607844,217.5,>BBIOP3384-24_r_1.3_s_100_BBIOP3384-24
224,BBIOP3417-24_r_1.5_s_100_BBIOP3417-24,BBIOP3417-24,4749727,536,104,1581,0.0,126.0,60.74762808349146,62.0,>BBIOP3417-24_r_1.5_s_100_BBIOP3417-24
225,BBIOP3338-24_r_1.3_s_50_BBIOP3338-24,BBIOP3338-24,4209387,359,153,1536,0.0,47.0,23.099609375,23.0,>BBIOP3338-24_r_1.3_s_50_BBIOP3338-24
226,BBIOP3394-24_r_1_s_100_BBIOP3394-24,BBIOP3394-24,5482399,1058,39,1530,0.0,144.0,100.39019607843136,100.0,>BBIOP3394-24_r_1_s_100_BBIOP3394-24
227,BBIOP3348-24_r_1_s_50_BBIOP3348-24,BBIOP3348-24,5391798,1744,302,1533,49.0,249.0,112.43052837573386,109.0,>BBIOP3348-24_r_1_s_50_BBIOP3348-24
228,BBIOP3387-24_r_1.3_s_50_BBIOP3387-24,BBIOP3387-24,5435972,1983,41,1530,85.0,484.0,181.50980392156865,160.5,>BBIOP3387-24_r_1.3_s_50_BBIOP3387-24
229,BBIOP3335-24_r_1_s_50_BBIOP3335-24,BBIOP3335-24,6352446,280,362,1536,0.0,47.0,15.990234375,15.0,>BBIOP3335-24_r_1_s_50_BBIOP3335-24
230,BBIOP3326-24_r_1_s_100_BBIOP3326-24,BBIOP3326-24,5613091,52,492,1539,0.0,13.0,4.306042884990253,5.0,>BBIOP3326-24_r_1_s_100_BBIOP3326-24
231,BBIOP3403-24_r_1.3_s_50_BBIOP3403-24,BBIOP3403-24,5150526,1733,40,1533,122.0,241.0,179.37377690802347,176.0,>BBIOP3403-24_r_1.3_s_50_BBIOP3403-24
232,BBIOP3345-24_r_1.5_s_100_BBIOP3345-24,BBIOP3345-24,7629809,1679,15,1530,104.0,234.0,146.90392156862745,146.5,>BBIOP3345-24_r_1.5_s_100_BBIOP3345-24
233,BBIOP3346-24_r_1.5_s_50_BBIOP3346-24,BBIOP3346-24,4158757,344,5,1530,9.0,43.0,24.215686274509803,23.0,>BBIOP3346-24_r_1.5_s_50_BBIOP3346-24
234,BBIOP3372-24_r_1.5_s_50_BBIOP3372-24,BBIOP3372-24,5380998,983,299,1533,17.0,130.0,73.15264187866927,73.0,>BBIOP3372-24_r_1.5_s_50_BBIOP3372-24
235,BBIOP3373-24_r_1.3_s_100_BBIOP3373-24,BBIOP3373-24,1455163,316,221,1533,2.0,58.0,19.146771037181995,15.0,>BBIOP3373-24_r_1.3_s_100_BBIOP3373-24
236,BBIOP3399-24_r_1.5_s_50_BBIOP3399-24,BBIOP3399-24,4846000,1442,285,1530,113.0,211.0,161.69607843137254,159.0,>BBIOP3399-24_r_1.5_s_50_BBIOP3399-24
237,BBIOP3376-24_r_1.3_s_100_BBIOP3376-24,BBIOP3376-24,4460160,115,294,1530,0.0,28.0,7.323529411764706,4.0,>BBIOP3376-24_r_1.3_s_100_BBIOP3376-24
238,BBIOP3365-24_r_1.3_s_100_BBIOP3365-24,BBIOP3365-24,7387943,637,591,1536,0.0,84.0,51.439453125,49.0,>BBIOP3365-24_r_1.3_s_100_BBIOP3365-24
239,BBIOP3416-24_r_1_s_50_BBIOP3416-24,BBIOP3416-24,5962049,2432,773,1530,186.0,351.0,254.15882352941176,253.0,>BBIOP3416-24_r_1_s_50_BBIOP3416-24
240,BBIOP3352-24_r_1_s_100_BBIOP3352-24,BBIOP3352-24,7652428,1307,75,1530,43.0,195.0,103.20196078431373,99.0,>BBIOP3352-24_r_1_s_100_BBIOP3352-24
241,BBIOP3348-24_r_1.3_s_100_BBIOP3348-24,BBIOP3348-24,5391798,1516,302,1533,48.0,222.0,104.36594911937378,102.0,>BBIOP3348-24_r_1.3_s_100_BBIOP3348-24
242,BBIOP3350-24_r_1.5_s_50_BBIOP3350-24,BBIOP3350-24,5387656,1485,36,1533,70.0,260.0,126.21722113502936,124.0,>BBIOP3350-24_r_1.5_s_50_BBIOP3350-24
243,BBIOP3385-24_r_1_s_50_BBIOP3385-24,BBIOP3385-24,5123373,3115,447,1551,0.0,459.0,351.00580270793034,354.0,>BBIOP3385-24_r_1_s_50_BBIOP3385-24
244,BBIOP3361-24_r_1.3_s_50_BBIOP3361-24,BBIOP3361-24,7346121,1024,629,1536,0.0,132.0,74.212890625,69.0,>BBIOP3361-24_r_1.3_s_50_BBIOP3361-24
245,BBIOP3393-24_r_1_s_50_BBIOP3393-24,BBIOP3393-24,6191365,1423,601,1530,0.0,182.0,120.7313725490196,123.5,>BBIOP3393-24_r_1_s_50_BBIOP3393-24
246,BBIOP3391-24_r_1.5_s_100_BBIOP3391-24,BBIOP3391-24,6061657,826,548,1530,47.0,105.0,76.10980392156863,77.0,>BBIOP3391-24_r_1.5_s_100_BBIOP3391-24
247,BBIOP3344-24_r_1.3_s_100_BBIOP3344-24,BBIOP3344-24,5861875,4150,216,1533,159.0,589.0,344.600782778865,337.0,>BBIOP3344-24_r_1.3_s_100_BBIOP3344-24
248,BBIOP3340-24_r_1.3_s_100_BBIOP3340-24,BBIOP3340-24,5776889,1623,7,1530,100.0,214.0,149.60588235294117,153.0,>BBIOP3340-24_r_1.3_s_100_BBIOP3340-24
249,BBIOP3337-24_r_1.3_s_50_BBIOP3337-24,BBIOP3337-24,1205776,150,139,1536,0.0,27.0,10.53515625,10.0,>BBIOP3337-24_r_1.3_s_50_BBIOP3337-24
250,BBIOP3416-24_r_1.3_s_50_BBIOP3416-24,BBIOP3416-24,5962049,2280,773,1530,184.0,342.0,248.45294117647057,246.0,>BBIOP3416-24_r_1.3_s_50_BBIOP3416-24
251,BBIOP3368-24_r_1.3_s_50_BBIOP3368-24,BBIOP3368-24,2725425,103,630,1503,0.0,33.0,7.291417165668663,5.0,>BBIOP3368-24_r_1.3_s_50_BBIOP3368-24
252,BBIOP3411-24_r_1.3_s_50_BBIOP3411-24,BBIOP3411-24,6873074,1106,500,1527,0.0,188.0,117.50294695481335,123.0,>BBIOP3411-24_r_1.3_s_50_BBIOP3411-24
253,BBIOP3396-24_r_1.5_s_50_BBIOP3396-24,BBIOP3396-24,2692556,838,33,1581,0.0,199.0,98.3529411764706,104.0,>BBIOP3396-24_r_1.5_s_50_BBIOP3396-24
254,BBIOP3401-24_r_1_s_50_BBIOP3401-24,BBIOP3401-24,4404937,12019,111,1533,1048.0,1675.0,1325.5792563600785,1323.0,>BBIOP3401-24_r_1_s_50_BBIOP3401-24
255,BBIOP3350-24_r_1.3_s_50_BBIOP3350-24,BBIOP3350-24,5387656,1560,36,1533,71.0,263.0,130.01761252446184,127.0,>BBIOP3350-24_r_1.3_s_50_BBIOP3350-24
256,BBIOP3340-24_r_1.3_s_50_BBIOP3340-24,BBIOP3340-24,5776889,1758,7,1530,101.0,246.0,153.0686274509804,155.0,>BBIOP3340-24_r_1.3_s_50_BBIOP3340-24
257,BBIOP3414-24_r_1.3_s_50_BBIOP3414-24,BBIOP3414-24,4371915,650,68,1533,31.0,108.0,74.43248532289628,74.0,>BBIOP3414-24_r_1.3_s_50_BBIOP3414-24
258,BBIOP3410-24_r_1.3_s_50_BBIOP3410-24,BBIOP3410-24,4900473,2783,739,1530,249.0,415.0,316.35490196078433,311.0,>BBIOP3410-24_r_1.3_s_50_BBIOP3410-24
259,BBIOP3390-24_r_1_s_50_BBIOP3390-24,BBIOP3390-24,7370723,2404,759,1533,137.0,306.0,222.761252446184,219.0,>BBIOP3390-24_r_1_s_50_BBIOP3390-24
260,BBIOP3420-24_r_1.5_s_50_BBIOP3420-24,BBIOP3420-24,1386415,782,195,1527,0.0,176.0,46.8762278978389,37.0,>BBIOP3420-24_r_1.5_s_50_BBIOP3420-24
261,BBIOP3338-24_r_1_s_50_BBIOP3338-24,BBIOP3338-24,4209387,420,153,1536,0.0,53.0,26.01953125,26.0,>BBIOP3338-24_r_1_s_50_BBIOP3338-24
262,BBIOP3385-24_r_1.3_s_50_BBIOP3385-24,BBIOP3385-24,5123373,2684,447,1551,0.0,440.0,314.84332688588006,342.0,>BBIOP3385-24_r_1.3_s_50_BBIOP3385-24
263,BBIOP3369-24_r_1.5_s_50_BBIOP3369-24,BBIOP3369-24,3571746,358,533,1503,1.0,38.0,17.423153692614772,17.0,>BBIOP3369-24_r_1.5_s_50_BBIOP3369-24
264,BBIOP3358-24_r_1.5_s_100_BBIOP3358-24,BBIOP3358-24,1850841,79,436,1533,0.0,32.0,6.673189823874756,3.0,>BBIOP3358-24_r_1.5_s_100_BBIOP3358-24
265,BBIOP3349-24_r_1.5_s_100_BBIOP3349-24,BBIOP3349-24,3475496,802,191,1533,43.0,120.0,70.90215264187867,72.0,>BBIOP3349-24_r_1.5_s_100_BBIOP3349-24
266,BBIOP3347-24_r_1_s_50_BBIOP3347-24,BBIOP3347-24,3797400,2170,26,1530,72.0,384.0,166.16862745098038,161.0,>BBIOP3347-24_r_1_s_50_BBIOP3347-24
267,BBIOP3328-24_r_1.3_s_100_BBIOP3328-24,BBIOP3328-24,5441920,1547,319,1530,0.0,210.0,150.72941176470587,163.0,>BBIOP3328-24_r_1.3_s_100_BBIOP3328-24
268,BBIOP3338-24_r_1_s_100_BBIOP3338-24,BBIOP3338-24,4209387,297,153,1536,0.0,45.0,22.568359375,23.0,>BBIOP3338-24_r_1_s_100_BBIOP3338-24
