ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
5	43	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	576	1383	Muscidae,Braconidae	BGENL1068-24_r_1_s_50	Bracon colpophorus	0
1	25	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	380	1158	Chironomidae,Muscidae,Tachinidae,Braconidae	BGENL1068-24_r_1_s_100	Bracon colpophorus	0
0	26	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	129	774	Tabanidae,Braconidae	BGENL1068-24_r_1.3_s_50	Bracon colpophorus	0
0	21	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	79	591	Tabanidae,Braconidae	BGENL1068-24_r_1.3_s_100	Bracon colpophorus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	48	465	Curculionidae	BGENL1068-24_r_1.5_s_50	Bracon colpophorus	0
0	12	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	12	369	Curculionidae	BGENL1068-24_r_1.5_s_100	Bracon colpophorus	0
5	12	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	627	1239	Braconidae	BGENL1069-24_r_1_s_50	Bracon delibator	0
1	3	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	543	1131	Braconidae	BGENL1069-24_r_1_s_100	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	148	372	Braconidae	BGENL1069-24_r_1.3_s_50	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	148	333	Braconidae	BGENL1069-24_r_1.3_s_100	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	148	333	Braconidae	BGENL1069-24_r_1.5_s_50	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	148	333	Braconidae	BGENL1069-24_r_1.5_s_100	Bracon delibator	0
0	3	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	121	444	Apidae,Halictidae	BGENL1070-24_r_1_s_50	Bracon delibator	0
0	3	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	87	306	Apidae,Halictidae	BGENL1070-24_r_1_s_100	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	143	231	Apidae	BGENL1070-24_r_1.3_s_50	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	104	201	Apidae	BGENL1070-24_r_1.3_s_100	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	143	231	Apidae	BGENL1070-24_r_1.5_s_50	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	104	201	Apidae	BGENL1070-24_r_1.5_s_100	Bracon delibator	0
16	49	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	654	1527	Braconidae	BGENL1071-24_r_1_s_50	Bracon delibator	0
7	18	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	654	1527	Braconidae	BGENL1071-24_r_1_s_100	Bracon delibator	0
7	7	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1071-24_r_1.3_s_50	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1071-24_r_1.3_s_100	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	568	1389	Braconidae	BGENL1071-24_r_1.5_s_50	Bracon delibator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	568	1389	Braconidae	BGENL1071-24_r_1.5_s_100	Bracon delibator	0
2	6	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	234	1053	Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BGENL1072-24_r_1_s_50	Bracon discoideus	0
1	2	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	328	891	Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BGENL1072-24_r_1_s_100	Bracon discoideus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	122	525		BGENL1072-24_r_1.3_s_50	Bracon discoideus	0
0	2	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	109	381		BGENL1072-24_r_1.3_s_100	Bracon discoideus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	32	165		BGENL1072-24_r_1.5_s_50	Bracon discoideus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	32	165		BGENL1072-24_r_1.5_s_100	Bracon discoideus	0
0	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1536	Braconidae	BGENL1073-24_r_1_s_50	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1073-24_r_1_s_100	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1073-24_r_1.3_s_50	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1073-24_r_1.3_s_100	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1506	Braconidae	BGENL1073-24_r_1.5_s_50	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1476	Braconidae	BGENL1073-24_r_1.5_s_100	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	657	1533	Braconidae	BGENL1074-24_r_1_s_50	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	657	1527	Braconidae	BGENL1074-24_r_1_s_100	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	657	1527	Braconidae	BGENL1074-24_r_1.3_s_50	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	657	1527	Braconidae	BGENL1074-24_r_1.3_s_100	Bracon epitriptus	0
1	2	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	636	1497	Braconidae	BGENL1074-24_r_1.5_s_50	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	633	1470	Braconidae	BGENL1074-24_r_1.5_s_100	Bracon epitriptus	0
1	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1075-24_r_1_s_50	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1075-24_r_1_s_100	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1075-24_r_1.3_s_50	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1075-24_r_1.3_s_100	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1455	Braconidae	BGENL1075-24_r_1.5_s_50	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1455	Braconidae	BGENL1075-24_r_1.5_s_100	Bracon epitriptus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1533	Braconidae	BGENL1076-24_r_1_s_50	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1076-24_r_1_s_100	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1533	Braconidae	BGENL1076-24_r_1.3_s_50	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1076-24_r_1.3_s_100	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1524	Braconidae	BGENL1076-24_r_1.5_s_50	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1506	Braconidae	BGENL1076-24_r_1.5_s_100	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1077-24_r_1_s_50	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1077-24_r_1_s_100	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1077-24_r_1.3_s_50	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1077-24_r_1.3_s_100	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1077-24_r_1.5_s_50	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1077-24_r_1.5_s_100	Bracon erraticus	0
0	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	630	1464	Braconidae	BGENL1078-24_r_1_s_50	Bracon erraticus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	608	1419	Braconidae	BGENL1078-24_r_1_s_100	Bracon erraticus	0
5	10	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	573	1356	Braconidae	BGENL1078-24_r_1.3_s_50	Bracon erraticus	0
4	12	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	373	1092	Braconidae	BGENL1078-24_r_1.3_s_100	Bracon erraticus	0
7	16	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	367	990	Braconidae	BGENL1078-24_r_1.5_s_50	Bracon erraticus	0
7	7	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	290	867	Braconidae	BGENL1078-24_r_1.5_s_100	Bracon erraticus	0
0	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1533	Braconidae	BGENL1079-24_r_1_s_50	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1079-24_r_1_s_100	Bracon exhilarator	0
0	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1533	Braconidae	BGENL1079-24_r_1.3_s_50	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1079-24_r_1.3_s_100	Bracon exhilarator	0
0	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1530	Braconidae	BGENL1079-24_r_1.5_s_50	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1488	Braconidae	BGENL1079-24_r_1.5_s_100	Bracon exhilarator	0
19	42	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1518	Braconidae	BGENL1080-24_r_1_s_50	Bracon exhilarator	0
7	18	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1500	Braconidae	BGENL1080-24_r_1_s_100	Bracon exhilarator	0
1	5	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	657	1500	Braconidae	BGENL1080-24_r_1.3_s_50	Bracon exhilarator	0
1	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	657	1500	Braconidae	BGENL1080-24_r_1.3_s_100	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	504	1299	Braconidae	BGENL1080-24_r_1.5_s_50	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	504	1299	Braconidae	BGENL1080-24_r_1.5_s_100	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1081-24_r_1_s_50	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1081-24_r_1_s_100	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1081-24_r_1.3_s_50	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1081-24_r_1.3_s_100	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1476	Braconidae	BGENL1081-24_r_1.5_s_50	Bracon exhilarator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1476	Braconidae	BGENL1081-24_r_1.5_s_100	Bracon exhilarator	0
26	73	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	416	1200	Braconidae	BGENL1082-24_r_1_s_50	Bracon guttiger	0
0	35	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	314	1005	Braconidae	BGENL1082-24_r_1_s_100	Bracon guttiger	0
0	29	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	415	1017	Braconidae,Eupelmidae,Agaonidae	BGENL1082-24_r_1.3_s_50	Bracon guttiger	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	319	852	Braconidae	BGENL1082-24_r_1.3_s_100	Bracon guttiger	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	479	564	Braconidae	BGENL1082-24_r_1.5_s_50	Bracon guttiger	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	355	360	Braconidae,Eupelmidae,Agaonidae,Eucharitidae,Psychomyiidae	BGENL1082-24_r_1.5_s_100	Bracon guttiger	3
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1527	Braconidae	BGENL1083-24_r_1_s_50	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1527	Braconidae	BGENL1083-24_r_1_s_100	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1509	Braconidae	BGENL1083-24_r_1.3_s_50	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1509	Braconidae	BGENL1083-24_r_1.3_s_100	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1434	Braconidae	BGENL1083-24_r_1.5_s_50	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1434	Braconidae	BGENL1083-24_r_1.5_s_100	Bracon minutator	0
2	24	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1084-24_r_1_s_50	Bracon minutator	0
0	23	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1521	Braconidae	BGENL1084-24_r_1_s_100	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1470	Braconidae	BGENL1084-24_r_1.3_s_50	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1440	Braconidae	BGENL1084-24_r_1.3_s_100	Bracon minutator	0
0	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	617	1371	Braconidae	BGENL1084-24_r_1.5_s_50	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	599	1323	Braconidae	BGENL1084-24_r_1.5_s_100	Bracon minutator	0
36	118	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	457	1263	Cecidomyiidae,Braconidae,Saturniidae,Nolidae,Geometridae,Hydropsychidae	BGENL1085-24_r_1_s_50	Bracon minutator	0
25	83	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	266	1011	Cecidomyiidae,Braconidae,Saturniidae,Nolidae,Geometridae	BGENL1085-24_r_1_s_100	Bracon minutator	0
15	21	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	276	957	Reduviidae	BGENL1085-24_r_1.3_s_50	Bracon minutator	0
16	22	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	266	849	Reduviidae	BGENL1085-24_r_1.3_s_100	Bracon minutator	0
0	6	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	129	369	Reduviidae	BGENL1085-24_r_1.5_s_50	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	127	324	Reduviidae	BGENL1085-24_r_1.5_s_100	Bracon minutator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1536	Braconidae	BGENL1086-24_r_1_s_50	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1536	Braconidae	BGENL1086-24_r_1_s_100	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1500	Braconidae	BGENL1086-24_r_1.3_s_50	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1476	Braconidae	BGENL1086-24_r_1.3_s_100	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1443	Braconidae	BGENL1086-24_r_1.5_s_50	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1377	Braconidae	BGENL1086-24_r_1.5_s_100	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1536	Braconidae	BGENL1087-24_r_1_s_50	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1536	Braconidae	BGENL1087-24_r_1_s_100	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1087-24_r_1.3_s_50	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1476	Braconidae	BGENL1087-24_r_1.3_s_100	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1440	Braconidae	BGENL1087-24_r_1.5_s_50	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1377	Braconidae	BGENL1087-24_r_1.5_s_100	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1536	Braconidae	BGENL1088-24_r_1_s_50	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1536	Braconidae	BGENL1088-24_r_1_s_100	Bracon glaphyrus	0
0	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1088-24_r_1.3_s_50	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1458	Braconidae	BGENL1088-24_r_1.3_s_100	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	649	1407	Braconidae	BGENL1088-24_r_1.5_s_50	Bracon glaphyrus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	649	1371	Braconidae	BGENL1088-24_r_1.5_s_100	Bracon glaphyrus	0
16	49	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	597	1473	Braconidae	BGENL1089-24_r_1_s_50	Bracon hylobii	0
4	37	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	597	1473	Braconidae	BGENL1089-24_r_1_s_100	Bracon hylobii	0
0	6	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	598	1473	Braconidae	BGENL1089-24_r_1.3_s_50	Bracon hylobii	0
0	7	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	598	1473	Braconidae	BGENL1089-24_r_1.3_s_100	Bracon hylobii	0
0	2	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	598	1377	Braconidae	BGENL1089-24_r_1.5_s_50	Bracon hylobii	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	598	1377	Braconidae	BGENL1089-24_r_1.5_s_100	Bracon hylobii	0
0	2	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1090-24_r_1_s_50	Bracon hylobii	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1090-24_r_1_s_100	Bracon hylobii	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1090-24_r_1.3_s_50	Bracon hylobii	0
